4.724952233050818506e+01,9.997364636369179891e+01
1.378700970204999088e+01,9.827877782815602359e+01
7.384565627574571067e+01,9.738144383688775463e+01
9.600548881281501679e+01,2.179663824704806174e+01
7.917004525921294089e+01,1.142818784207719673e+01
8.712492682524234056e+01,8.959632555596176928e+01
7.003126174253722525e+01,2.665626389892449311e+01
5.146383966208246008e+00,5.440100177091841260e+01
8.245981781640946906e+01,7.134795911962676485e+01
3.653229835252325142e+00,5.092743798778107589e+01
6.375806824249442428e+01,3.634635260055366501e+01
9.560381075598105838e+01,5.323665741832349596e+01
5.924543516021586242e+01,6.984577941317670735e+00
5.681114810463465403e+01,7.830677224586422369e+01
1.340109106991928023e+01,9.793503795563938752e+01
9.768896303355916189e+01,2.122031262512960126e+01
7.207679672266567650e+01,5.570178210390671580e+01
7.803150675484428689e+01,5.482070457803767027e+01
6.763029535795747904e+01,4.772600895657230780e+00
6.730352201849987637e+01,2.941456330090137428e+01
6.860950097308885631e+01,9.139447741056976326e+01
5.697198464605448720e+01,8.493826959766367679e+01
6.459295660361370039e+01,6.182681386959656322e+01
3.522131391608438378e+01,8.045228752612150913e+01
4.821720608584112000e+00,6.747099715498472960e+01
8.573996928615692070e+01,6.565025185306900823e+01
8.237328930316184028e+01,4.350514475564845185e+01
2.691185404693682415e+01,7.303300168494240552e+01
4.870100927040987848e-01,2.712652514529412429e+01
3.653034424434883221e+01,8.677807046163933080e+01
3.193972353900512573e+01,4.570151572871233725e+01
1.221859412992034599e+01,6.765477212373754412e+01
2.746786041360004305e+01,5.424340253542111157e+01
3.048700954110699257e+01,7.006208646533723083e+01
1.809789227391241795e+01,7.694882000566096281e+01
2.908453211494613910e+01,7.373665351878962326e+01
4.065444695916690421e+01,1.664298771852500280e+01
9.441880063999875006e+01,1.772334446529466589e+00
9.023649079073544499e+01,6.489589954740998223e+01
7.292714245287422159e+01,7.348585366814046438e+01
4.705261044598849907e+01,2.832644322590067532e+01
2.823638375372870968e+01,6.146267457029323822e+01
5.001544094457830170e+01,3.577875217625982884e+01
1.485074775428640947e+01,3.814446151286987607e+00
4.557386592382891877e+01,2.621219543227925186e+01
9.782357234176701866e+01,9.718095198132931500e+01
3.505271438561558739e+01,8.961972945150196779e+01
7.813323698905048786e+01,6.218057088567705648e+01
9.747319653267531692e+01,7.388284657028287938e+01
7.833075360786018848e+01,5.766580379976497994e+01
3.416855671215757173e+00,8.142166844307949702e+01
6.112704053334383048e+00,9.870514293548494322e+01
6.563105666154928031e+01,4.853298387560215588e+01
8.486183551322066876e+01,2.600872025674781796e+01
5.446317812598059049e+01,5.730468739965214553e+01
4.578035870674821695e+01,2.567531334943540244e+00
3.906755491058603269e+01,7.268377173809949454e+01
5.968318973369510871e+01,1.764535678951610720e+01
5.768731165239165648e+01,2.789543687005611261e+01
8.929156986297918763e+01,2.943562735288567467e+01
8.422405482702399127e+01,1.154500603903044720e+01
6.508628868014892532e+01,8.030940187974515254e+01
4.178551398253771509e+01,3.377133389455293866e+01
6.547137648740584837e+01,3.280771979704220342e+01
3.525814059965635039e+01,6.017847476013773189e+01
7.780297756402276832e+00,1.399464548070551473e+01
9.653347825632312151e+01,8.235343962479969093e+01
7.315390946573660358e+01,6.385556788631214431e+01
6.462140520151866951e+01,5.002672674538180075e+01
4.975155913523644813e+01,9.874952148804183594e+00
7.915728542579293503e+01,6.653506950661818564e+01
6.537653803472079517e+01,3.849207961326349903e+01
6.377464541280173194e+01,3.138845297464931861e+01
3.462255978457706718e+00,4.133666383260757016e+01
4.320344004711355979e+01,7.830964466191443307e+01
7.236255961409790416e+01,3.999276323210985140e+01
9.295498320356786337e+01,5.899988099628538762e+00
1.775091069426733981e+01,9.210182066299503845e+01
4.346440990432521190e+00,3.395561143773454660e+01
5.789079253780887768e+01,7.563260089357601146e+01
7.973059295567023241e+01,2.958750190743444364e+01
5.950683740432030078e+01,4.845320895862965926e+01
1.475124103555793909e+01,3.366955852695849671e+01
6.388590771144331271e+00,1.857877283726107009e+01
7.897703442261429529e+01,3.469188029560493902e+01
4.644906295804715768e+01,9.601676900883812493e+01
5.424512356969650995e+01,6.023025018946754017e+01
8.661531462174220763e+00,6.289978103388867936e+01
2.447268153422500347e+01,3.779706554276750552e+01
1.007756142037591296e+01,7.865906070019015317e+01
3.354735828893606708e+01,9.535588572300413546e+01
8.467189300332381663e+01,5.447239654334833148e+01
6.957670658166257738e+01,4.529382637807396605e+01
3.680461978805909240e+01,1.245102934667841055e-01
7.573604134588597958e+01,4.355108726742495939e+00
9.133648840031413840e+01,9.193372565158352927e+01
7.146321562648287795e+01,9.522714621960059844e+01
6.702213942619573572e+01,4.149141684894153315e+01
2.034925539193562827e+01,9.346284625435063731e+01
1.139891263267825927e+01,8.033092644662386306e+01
6.285486286060961447e+01,6.284325071257377004e+01
4.882127628797232433e+01,2.440832954226923590e-01
7.242152189242703741e+01,9.865626997163454348e+01
1.563469401852102258e+00,8.356421355611965396e+01
7.610297541004436539e+01,4.901915801067975309e+01
9.831225100613897894e+01,5.757615332138278319e+01
4.865687266970666514e+01,7.423472988805843897e+01
1.434938676117792866e+01,4.634770706899990245e+01
9.381652325286204963e-01,5.060802814892683799e+00
8.599717658649797869e+00,8.240648138728258232e+01
3.199025820958939548e+01,8.480197300159690599e+01
4.740840876456724118e+01,7.232539611010147951e+01
6.485412109367825906e+01,6.943898783464857161e+01
5.478798371815079093e+01,9.911717346947595786e+01
7.752077817515372260e+01,3.940641682818601765e+01
3.387081531389930689e+01,2.870833291242792384e+01
3.309936628703498229e+01,2.460738441553925782e+01
8.876985153059065681e+01,6.867379508032456670e+01
1.558480095874971205e+01,5.773694890184266626e+00
5.618785174610967204e+01,3.680347876115527583e+01
9.978103288002826332e+01,8.148410071295620583e+01
3.412417804977513214e+01,4.936073523609915981e+01
2.633877252145460091e+01,7.103231665812582207e+01
7.845795217868297300e+01,2.219849580896835306e+01
4.227353105023301794e+01,2.429102962899026963e+01
5.159060020258932866e+01,4.917146815294199058e+01
8.884630055684424121e+01,4.893241524004793064e+01
6.320099027321486318e+01,3.521381631319356842e+01
7.368404547548912831e+01,8.591536753442433394e+01
5.051647996607979962e+01,9.567084549560317441e+01
